first_name,last_name,dob,year_of_birth,gender,zip,address
Imke,Faust,20040704,2004,U,85354,Steuerring 99/39
Hanny,Weitzel,19660219,1966,F,88031,Köhlerallee 9-4
Georgios,Löffler,19991027,1999,M,16206,Mato-Stoll-Allee 5
Melissa,Hübel,19510419,1951,F,16600,Trappstr. 22
Fatma,Junitz,19550216,1955,F,49849,Sölzerallee 3887
Michel,Heintze,19470402,1947,M,14090,Ewald-Junk-Ring 2
Kemal,Röhricht,19960303,1996,M,57166,Marie-Louise-Eberth-Platz 4-1
Monica,Hiller,19450331,1945,F,86638,Calogero-Hesse-Weg 6/3
Edit,Holsten,19651018,1965,F,98433,Schweitzergasse 879
Diethard,Pölitz,19940815,1994,M,57438,Björn-Berger-Platz 66/80
Karl-ernst,Zorbach,19580125,1958,M,70629,Ullrich-Karz-Allee 4/8
Donata,Hübel,19881224,1988,F,82013,Dunja-Heinz-Gasse 68-91
Gönül,Klapp,19550924,1955,F,03807,Cornelius-Krause-Weg 62/35
Hannchen,Trub Beng,19590118,1959,F,25306,Zänkerplatz 5-4
Pascale,Heydrich,19910821,1991,F,95473,Pieperring 1286
Gabriele,Hörle,19910906,1991,F,88343,Buttegasse 5-5
Rudi,Henk-rust,19701018,1970,M,12459,Wilmsstr. 5/2
Romana,Trubin,19770802,1977,F,91553,Caren-Hiller-Straße 25
Hanife,Stolze,19790307,1979,F,72775,Seidelplatz 48-79
Tino,Köster-langern,19640423,1964,M,22594,Pieperallee 9414
Josefine,Noack-ebert,19821209,1982,F,49607,Fernando-Becker-Allee 7/9
Jacqueline,Mentzel,19810713,1981,F,66967,Albina-Röhricht-Allee 1195
Tilo,Rust,20011110,2001,M,33549,Annemarie-Wagner-Straße 875
Hans,Dieter Häring,19751219,1975,M,60576,Nuray-Tlustek-Allee 9472
Siglinde,Aumann,19591019,1959,F,15840,Linus-Gute-Gasse 675
Magda,Römer,19950601,1995,F,62323,Dorle-Stiffel-Platz 26-61
Sami,Ring,20011218,2001,M,62969,Mirko-Siering-Platz 96/97
Irmengard,Eberth Beng,19540903,1954,F,72282,Norma-Buchholz-Gasse 210
Karolin,Seifert,19640607,1964,F,37563,Gunpfplatz 41
Herta,Weller,19880406,1988,F,27189,Oswin-Caspar-Ring 3729
Hildegunde,Röhricht-adolph,19531118,1953,F,21874,Nadine-Jockel-Weg 8
Baptist,Jähn,19490301,1949,M,65183,Renato-Baum-Allee 4
Josephine,Löchel,19740716,1974,F,75740,Dusan-Barkholz-Gasse 29-92
Monique,Köster,20031201,2003,F,20012,Kensyweg 3
Ivanka,Jäkel,19631116,1963,F,68855,Kornelia-Staude-Allee 85/56
Frida,Klingelhöfer,19470619,1947,F,40688,Leni-Stumpf-Straße 6
Rosa-maria,Schinke,19940811,1994,F,55081,Loni-Häring-Gasse 6/7
Lisbeth,Barth Beng,19631109,1963,F,98422,Carla-Schmidt-Weg 915
Reginald,Gertz,19610715,1961,M,96513,Jolanda-Kroker-Gasse 71
Brian,Loos,19571114,1957,M,48727,Tassilo-Harloff-Allee 7-1
Emin,Sontag,19830530,1983,M,45369,Felicia-Fröhlich-Straße 8224
Cengiz,Misicher,19711110,1971,M,24275,Jörg-Karz-Weg 134
Hans-helmut,Heser,19861029,1986,M,57607,Janos-Bender-Weg 6
Danilo,Neuschäfer,19651115,1965,M,85662,Eimerallee 95/80
Jessika,Scholtz,19580412,1958,F,87181,Diethard-Mans-Allee 40/77
Claus-peter,Hein,19991216,1999,M,87602,Sina-Junken-Weg 5-2
Marga,Hauffer,19730503,1973,F,00115,Korbinian-Hertrampf-Ring 6
Auguste,Drubin,19771030,1977,M,91293,Eleonora-Killer-Straße 7569
Berthold,Ruppert,20051014,2005,M,12426,Adlerstraße 80/89
Hatice,Stumpf,19580120,1958,F,76901,Heidrichstraße 5790
Marian,Döhn,19690619,1969,M,47118,Cichoriusstraße 890
Eva-maria,Fischer,19830729,1983,F,08615,Hardy-Hein-Weg 7
Gunhild,Hamann,20050403,2005,F,80381,Röhrichtweg 6-2
Adolfine,Schuchhardt,19820323,1982,F,83064,Kriemhild-Ackermann-Allee 2
Karl-ludwig,Pergande Beng,19590123,1959,M,93730,Grein Grothring 7-7
Reinhard,Mielcarek-fiebig,19861224,1986,M,68466,Concetta-Johann-Platz 49/87
Phillip,Kühnert Beng,19660608,1966,M,60740,Delia-Gröttner-Ring 545
Yasemin,Hartung-klingelhöfer,19890304,1989,F,81278,Jähnstr. 24
Ariane,Winkler,20040704,2004,F,12568,Jäntschgasse 147
Waltraut,Heuser,19540921,1954,F,70297,Ziegertweg 7-3
Harri,Bachmann,20060514,2006,M,84783,Paulina-Kuhl-Allee 8-5
Hans-heinrich,Mielcarek,19480312,1948,M,87159,Gudegasse 85-60
Guenther,Stolze,19660403,1966,U,27710,Danilo-Krebs-Weg 83-27
Kaspar,Mielcarek,19491220,1949,M,63442,Preißallee 1
Gundolf,Noack,19951009,1995,M,86344,Vollbrechtstr. 171
Francisco,Wulff,20020919,2002,M,70192,Gertrude-Drub-Gasse 317
Stavros,Scheuermann,20051213,2005,M,98913,Kühnertstr. 9/2
Patrik,Haering,19760806,1976,M,04803,Regine-Nette-Allee 2-6
Jürgen,Holt,19980526,1998,M,22072,Friedo-Eimer-Allee 71/10
Fanny,Schmidt,19701008,1970,F,34426,Junkplatz 794
Margarethe,Dehmel,19990713,1999,F,04985,Salzallee 6/6
Bernd,Martin,19671006,1967,M,08880,Wagnerstr. 7
Erdmute,Adler,19640604,1964,F,68647,Misicherplatz 4-1
Karoline,Seidel Beng,19871220,1987,F,34237,Ada-Eberhardt-Straße 85/36
Margarita,Beer,19510603,1951,F,11792,Benderstraße 4/9
Mattias,Pechel,19651212,1965,M,31430,Wilmsenweg 43-46
Hubertus,Bohnbach,19450119,1945,M,23207,Knappeweg 8/8
Wolf-dieter,Hübel,19600708,1960,M,80410,Paffrathallee 4-7
Gaby,Vollbrecht-kade,19550321,1955,F,80571,Rolf-Peter-Ebert-Ring 551
Torsten,Rörricht,19960609,1996,M,17045,Fischerstr. 2
Norma,Heser-schinke,19630723,1963,F,29810,Kösterstraße 5-4
Reingard,Krause,19510531,1951,F,28076,Hofmannring 7-7
Daria,Schönland,19540626,1954,F,41176,Jüttnerring 7-6
Rolf-peter,Wesack,19750125,1975,M,45519,Hornigstraße 7048
Nicolas,Gertz Beng,20060602,2006,M,96215,Junkallee 769
Ilja,Hornig,19870328,1987,M,44342,Sönke-Koch-Straße 328
Till,Huhn,19760807,1976,M,80262,Anastasios-Fechner-Allee 603
Kristiane,Döhn,19860512,1986,F,29996,Reuterring 1
Gerhardt,Tröst,20000521,2000,M,73025,Lachmannstraße 5
Ignatz,Pergande-van Der Dussen,20041101,2004,M,59918,Klemtstr. 33-85
Theobald,Blümel,19581219,1958,M,69760,Tröstring 673
Aloys,Reichmann,19750125,1975,M,70385,Magrit-Hahn-Ring 9288
Marianne,Bähr,19870416,1987,F,37455,Stephen-Stumpf-Weg 8
Marko,Pergande-adler,19860103,1986,M,86378,Elsa-Barkholz-Allee 9-1
Wencke,Ladeck,19450507,1945,F,63051,Gnatzstr. 66/62
Hedwig,Kabus,19991128,1999,F,16728,Veronika-Dussen van-Ring 7
Bela,Freudenberger,19920517,1992,F,00677,Geiselgasse 578
Theresa,Spieß,19570912,1957,F,22257,Mara-Zänker-Gasse 31/65
Dagmar,Pölitz,20010918,2001,F,50653,Silva-Fritsch-Platz 82-97
Caroline,Käster,19880726,1988,F,49452,Felizitas-Weinhage-Gasse 1042
Grete,Holzapfel,19910918,1991,F,31998,Nuran-Radisch-Allee 5-8
Eberhard,Loos,20001007,2000,M,98822,Kuschplatz 2230
Helge,Jacob,19460728,1946,M,37513,Inge-Drubin-Gasse 30-51
Berend,Eberth,19600808,1960,M,36925,Henschelstraße 3731
Wera,Mosemann,19801114,1980,F,03070,Roselinde-Reuter-Weg 4-4
Lutz,Roskoth,19640226,1964,M,54054,Maja-Römer-Gasse 4/5
Nikolaj,Krebs,19750319,1975,M,73993,Orhan-Döring-Gasse 8
Edit,Ullrich,19980321,1998,F,60688,Seidelweg 9/2
Mareen,Naser,20060825,2006,F,86727,Bärbel-Oderwald-Allee 9-8
Hella,Dörschner,19741205,1974,F,20494,Weimerstr. 82
Heinz-jürgen,Wulff,19860427,1986,M,51233,Hans-Christian-Eberth-Straße 69
Bernt,Kostolzin,19600910,1960,M,06434,Knut-Ullmann-Straße 1/1
Kamil,Ehlert,19690207,1969,M,99520,Nadja-Fechner-Weg 8764
Meta,Börner,19460909,1946,F,50179,Mosemannallee 774
Felizitas,Aumann,19570326,1957,F,35770,Philomena-Hübel-Allee 763
Korbinian,Pruschke,20030908,2003,M,98188,Rennerring 99-54
Ingeburg,Wesack,19460801,1946,F,11758,Zirmeweg 621
André,Wohlgemut,19860604,1986,M,27659,Eberthstr. 8/2
Dietrich,Rust-mielcarek,20020712,2002,M,89651,Mirella-Schmidtke-Ring 2647
Jürgen,Krause,19940530,1994,M,26461,Reinhardtallee 0
Janko,Ruppert,20020129,2002,M,12328,Gerold-Briemer-Weg 9-2
Kristian,Losekann-wilmsen,19610107,1961,M,46108,Thea-Säuberlich-Weg 5/3
Jutta,Heß,19920911,1992,F,16205,Junitzallee 50
Antonia,Eimer,19541128,1954,F,66261,Gretchen-Roskoth-Platz 8832
Maria-theresia,Henschel-kobelt,19940214,1994,F,93985,Köstergasse 89
Reiner,Ladeck,20050203,2005,M,13542,Schuchhardtstr. 775
Gaby,Gotthard,19730513,1973,F,79904,Bert-Scheel-Straße 9028
Thaddäus,Hübel,19940829,1994,M,61767,Reuterweg 1-5
Leonore,Plath,19731126,1973,F,50898,Kreinplatz 54-43
Siegrid,Matthäi Beng,19640321,1964,F,03339,Hans-Täsche-Gasse 68-87
Jochen,Patberg,19481004,1948,M,86791,Felizitas-Budig-Straße 949
Leif,Bonbach,19970115,1997,M,09021,Köhlerstraße 1468
Klaus-d,Eimer,20010317,2001,M,55564,Hornichweg 6-8
Rahel,Weimer,19860520,1986,F,36911,Mohammad-Nerger-Gasse 4-6
Willy,Haase,19570910,1957,M,82258,Gehringerstr. 63-92
Randolf,Junken,20040804,2004,M,06953,David-Steuer-Weg 78-87
Ferdi,Junitz,19750603,1975,M,91044,Evamaria-Seidel-Gasse 57/45
Dajana,Schuster,19670517,1967,F,12602,Karl-Friedrich-Schottin-Ring 145
Notburga,Klapp,19630914,1963,F,88155,Beckmannweg 60-26
Enno,Schwital,19510618,1951,M,77787,Bergerring 4/8
Maximilian,Reinhardt,19761026,1976,M,65583,Ingolf-Flantz-Weg 224
Alexandre,Plath-koch Ii,19710801,1971,M,01593,Heserplatz 3-1
Siegrun,Jopich,19530921,1953,F,37193,Biggenplatz 32
Joachim,Vollbrecht,19910917,1991,M,31100,Dippelweg 52-73
Josefine,Süßebier,19481116,1948,F,81969,Dierk-Metz-Platz 547
Carolin,Heinz,19950804,1995,F,31094,Dittmar-auch Schlauchin-Allee 8/5
Irmela,Staude,19710521,1971,F,11736,Klaus-Michael-Mende-Allee 91-34
Marleen,Nohlmans-dehmel,19840105,1984,F,06989,Buchholzstr. 3665
Ernst-otto,Freudenberger,19680220,1968,M,83856,Cora-Mende-Weg 80
Silva,Rogner,19830320,1983,F,19743,Schmidtkegasse 37-13
Giuseppina,Biggen,19891129,1989,F,26094,Zofia-Ortmann-Gasse 266
Ivan,Schmidtke,19991209,1999,M,75697,Grete-Langern-Ring 77-65
Silvester,Losekann,19531116,1953,M,09962,Valentina-Kabus-Platz 83/41
Hermine,Bien,19471212,1947,F,66824,Hörleallee 8
Heinz-josef,Walter,19581001,1958,M,84349,Rohlederallee 94-37
Alwin,Caspar,19450526,1945,M,02089,Binnergasse 7-6
Edda,Austermühle,19690329,1969,F,60599,Pia-Häring-Weg 1076
Luciano,Müller,19601213,1960,M,17021,Franziska-Kallert-Straße 3
Laszlo,Wagner,19530721,1953,U,87337,Baptist-Eimer-Gasse 9/2
Hannchen,Grein Groth,19731110,1973,F,07716,Schinkestraße 80-78
Reni,Warmer,19590209,1959,F,97369,Blochweg 3
Brunhild,Weinhold,19900317,1990,F,96552,Kreinstr. 17
Karl,Heinz Lange,19700105,1970,M,77782,Walterallee 972
Gülsen,Tintzmann,19780115,1978,U,46071,Baumstraße 790
Mechthilde,Mitschke,20060316,2006,F,85943,Konstantin-Schwital-Ring 0
Filiz,Etzler,20010602,2001,F,17470,Löchelgasse 2
Meik,Reising,19771201,1977,M,09981,Beckerstraße 1
Inga,Heß,19970714,1997,F,64097,Losekannallee 32/82
Burkhard,Zahn,19800902,1980,M,90760,Kreinweg 524
Angelina,Hauffer,19840315,1984,F,75248,Hedda-Dussen van-Gasse 4
Hedy,Hein,19760408,1976,F,74011,Jungferplatz 77
Nils,Gude,19761212,1976,M,49798,Lioba-Ziegert-Weg 7317
Sylvester,Steckel,19961015,1996,M,45626,Salzgasse 0
Heimo,Aumann,19721219,1972,M,04107,Striebitzstraße 7521
Amelie,Benthin,19480414,1948,F,71592,Klaus-Ulrich-Hartmann-Weg 28/17
Annerose,Finke,19950605,1995,F,43144,Urs-Weimer-Gasse 2968
Hans-dietrich,Ruppert,20041220,2004,M,10946,Miroslaw-Scholl-Platz 98
Adrian,Wernecke,19740815,1974,M,54387,Giovanna-Binner-Platz 14/73
Engin,Hartung,19790508,1979,M,26928,Hella-Kruschwitz-Weg 5
Hans,Peter Weimer,19730222,1973,M,65837,Vogtplatz 4-7
Mike,Heidrich,19600516,1960,M,32890,Helmar-Finke-Gasse 29/96
Jeannette,Conradi,20070721,2007,F,65324,Enrico-Rädel-Straße 88/80
Ignaz,Weinhage,19640621,1964,M,37113,Süßebierstraße 5-4
Gertraude,Stadelmann,19530304,1953,F,19023,Johanngasse 89
Stavros,Wagner,19821009,1982,M,32278,Noackgasse 277
Anne-rose,Hendriks,19720301,1972,F,50221,Timo-Steinberg-Gasse 5
Heidrun,Loos,19640420,1964,F,38459,Bertram-Beer-Ring 4605
Ditmar,Schinke-franke,19710414,1971,M,08876,Ruppertplatz 628
Elsbeth,Pohl,19770426,1977,F,61828,Beckerallee 90-68
Wilfriede,Weinhage-jüttner,20020622,2002,F,39285,Kadering 76/38
Horst-günter,Gieß,20001015,2000,M,17446,Karl-Hans-Hettner-Straße 8/3
Danielle,Adler,19830830,1983,F,31039,Nurettin-Röhricht-Allee 2109
Belinda,Jacob,19990927,1999,F,53061,Thekla-Weinhage-Allee 6-2
Babett,Gieß-bärer,19880828,1988,F,37955,Ryszard-Ziegert-Gasse 4/2
Kirstin,Gute,19831203,1983,F,70506,Svenja-Wohlgemut-Weg 24/96
Sarina,Holsten,19810714,1981,F,78457,Grein Grothallee 766
Dunja,Radisch,19650115,1965,F,65725,Schaafgasse 321
Isa,Paffrath,19520819,1952,F,46694,Harry-Löwer-Allee 9-9
Hans-jörg,Fritsch-dowerg,19541001,1954,M,09255,Sieringgasse 8
Hilda,Dippel,19980619,1998,F,71839,Ortmannstr. 16-58
Anne-katrin,Eberhardt,19510728,1951,F,56880,Hans-Gerd-Eigenwillig-Straße 3/2
Franjo,Jessel,19640224,1964,M,44646,Krausestraße 9/7
Catharina,Heser,20000607,2000,F,09961,Rörrichtplatz 7-7
Klothilde,Beckmann,19760125,1976,F,83709,Segebahnstr. 31-73
Gisbert,Bauer,19860601,1986,M,63742,Hans-Karl-Gnatz-Gasse 46
Petros,Kraushaar,19910622,1991,M,80205,Bohlandergasse 469
Dariusz,Hornig,19770428,1977,M,90423,Wielochgasse 34-75
Dunja,Zirme,19760219,1976,F,51752,Svea-Mohaupt-Gasse 9
Burkhardt,Wilms,19810921,1981,M,48881,Giorgio-Christoph-Platz 7/2
Janus,Sauer,20000508,2000,M,12840,Traudel-Mans-Ring 94-90
Slavko,Neuschäfer,19660214,1966,M,15917,Bienring 4188
Uli,Schuster-bonbach,19820820,1982,U,66572,Drubstr. 7/6
Othmar,Butte,19950710,1995,M,85594,Winfried-Weihmann-Straße 3
Nadeschda,Drub-reichmann,20040228,2004,F,44162,Ruth-Schuchhardt-Ring 3
Felizitas,Pieper,20041012,2004,F,73537,Lissy-Schmiedt-Ring 3-6
Hans,Jörg Loos-christoph,19540101,1954,M,53555,Knappestr. 51/89
Steffi,Pruschke,19460803,1946,F,45034,Geraldine-Kühnert-Straße 69-12
August,Eberhardt,19630807,1963,M,51923,Friedemann-Thies-Gasse 3/6
Isa,Eckbauer,19481119,1948,F,27974,Oliver-Klemm-Gasse 1/9
Klaus,Dieter Röhricht,19760419,1976,M,61617,Jörg-Jopich-Straße 13
Rolf,Ziegert,19680310,1968,M,69109,Ullmannstr. 4-4
Damian,Koch,19850524,1985,M,62435,Nikolaus-Geisler-Straße 4892
Hanni,Dörr,19590409,1959,F,44629,Ottoweg 8-3
Volker,Carsten,19611006,1961,M,36829,Irina-Hiller-Gasse 70
Theresia,Beier,19951016,1995,F,26756,Danica-Weitzel-Gasse 2159
Herlinde,Otto,19800906,1980,F,12494,Biggenring 68-69
Barbara,Stolze,19950501,1995,F,03594,Fechnergasse 72-93
Alexei,Kranz Beng,19920618,1992,M,29142,Helene-Bärer-Allee 6/7
Siegrun,Berger Beng,19690811,1969,F,48722,Wielochweg 0
Hans,Jürgen Süßebier,19630103,1963,M,68431,Raymond-Scheel-Ring 8805
Hans-theo,Kraushaar,19790712,1979,M,50973,Miguel-Adolph-Allee 8
Reza,Jüttner,19940710,1994,U,22121,Lucie-Hesse-Straße 2-3
Wieslaw,Zirme,19760411,1976,U,83320,Koch IIweg 5/5
Ernst-dieter,Seip,19640813,1964,M,58886,Karlheinz-Ring-Straße 540
Jozef,Rudolph,19940123,1994,M,26238,Trübstr. 1
Ernestine,Sontag,19460401,1946,F,94600,Drewesring 81/75
Bernhardine,Schlosser,19540329,1954,F,35947,Leonid-Dehmel-Ring 7273
Teresa,Mühle,19491113,1949,F,29244,Francesco-Rose-Straße 4255
Dennis,Mitschke,19950130,1995,M,82589,Tröstgasse 7455
Tim,Van Der Dussen,19620426,1962,M,02291,Henry-Wirth-Allee 292
Hilma,Rudolph Beng,19930223,1993,F,23309,Rohlederstr. 6221
Klaus-peter,Förster,19961013,1996,M,02824,Matthäiallee 787
Regine,Finke,19831012,1983,F,58972,Sorgatzweg 68/26
Elsbeth,Junitz,19630512,1963,F,32929,Wilmsenstr. 231
Anna-maria,Wagenknecht,19580329,1958,F,72991,Peukertallee 35-31
Dörte,Weinhage,20041114,2004,F,77768,Roskothstr. 8
Tino,Säuberlich-jäntsch,19720901,1972,M,30043,Ferenc-Röhrdanz-Allee 8
Krista,Kade,20000616,2000,F,63693,Jacobi Jäckelallee 87/97
Helmar,Werner Beng,19621129,1962,M,17106,Karl-Peter-Roskoth-Gasse 7-9
Enno,Tlustek,19640630,1964,M,28634,Barthweg 6-2
Sieglinde,Schinke,19870723,1987,F,71636,Jovan-Franke-Ring 4542
Arno,Rogge,19811006,1981,M,69660,Enno-Lindner-Platz 25-83
Wieland,Peukert,19910907,1991,M,55555,Gertraude-Gude-Straße 6712
Suzanne,Spieß,19771128,1977,F,05994,Lindnerallee 51
Karl-dieter,Steinberg,19600625,1960,M,57503,Weimerallee 80/66
Pietro,Werner Beng,19760813,1976,M,61224,Biggenring 9/7
Paul-gerhard,Löwer Beng,19590714,1959,M,28635,Wähnerplatz 664
Ramazan,Hiller,19700828,1970,M,40442,Rotraut-Sager-Ring 6-9
Centa,Tintzmann,20000503,2000,F,01282,Koch IIring 9554
Joseph,Jähn,19640724,1964,M,36162,Heinz-Dieter-Tröst-Gasse 85-39
Theo,Krebs,19550908,1955,M,09756,Bonbachring 16/83
Alberto,Butte,19781103,1978,M,08115,van der Dussengasse 1
Cosima,Häring,19940512,1994,F,81861,Hoffmanngasse 6
Emmerich,Pechel,19630507,1963,M,13283,Giovanna-Radisch-Platz 44/70
Krzysztof,Wähner,19661223,1966,M,02129,Schlosserstraße 72
Leon,Kranz,19630728,1963,M,41556,Finkestr. 3/7
Ron,Heydrich,19631015,1963,M,17527,Bährstraße 7/1
Engelbert,Löchel,19871203,1987,M,01205,Bärerplatz 8
Helena,Huhn,19541117,1954,F,75600,Aziz-Söding-Platz 3-1
Lambert,Kambs,19781225,1978,M,26900,Edelgard-Kitzmann-Allee 89-83
Elma,Stumpf,19460217,1946,F,77191,Butteweg 0
Irina,Huhn,19630916,1963,F,87908,Vassilios-Trommler-Allee 29/12
Elias,Löchel-hethur,19490417,1949,M,02279,Holm-Sorgatz-Straße 8417
Witold,Eigenwillig,19600216,1960,M,97871,Junckweg 25/50
Gisa,Schüler,19480202,1948,F,49095,Biggengasse 1-8
Ingetraut,Wieloch,19991227,1999,F,18494,Hans-Günther-Faust-Gasse 38/78
Danilo,Gertz Beng,19800223,1980,M,91324,Ricardo-Rose-Platz 8-3
Sigmund,Cichorius,19910526,1991,M,40757,Rafael-Langern-Ring 567
Raissa,Karz,19960421,1996,F,16022,Hertrampfstr. 2-1
Petros,Reuter-kruschwitz,19830827,1983,M,04514,Wanda-Gehringer-Weg 9501
Hannes,Müller,19961004,1996,M,36910,Gnatzallee 75/12
Lukas,Riehl-reichmann,20030716,2003,M,36368,Textorring 43
Anke,Mühle,19450620,1945,F,93411,Evangelos-Oderwald-Weg 0
Erica,Mangold,19580930,1958,F,59760,Hans-Jürgen-Hande-Allee 3592
Adina,Stiffel,19501120,1950,F,64368,Maria-Theresia-Ritter-Gasse 51/84
Dogan,Schlosser,19451029,1945,U,18554,Ringring 46/58
Tino,Zänker,19581014,1958,M,39934,Othmar-Nohlmans-Gasse 50/22
Aloisia,Rörricht,19790611,1979,F,06774,Hölzenbecherstraße 2-5
Nurten,Huhn,20010428,2001,F,19080,Patbergallee 34-58
Irmgard,Loos-schuster,19830527,1983,F,34166,Gesa-Reising-Ring 4-1
Elfie,Stiffel-baum,19821027,1982,F,83944,Linkeallee 661
Katja,Herrmann,19660724,1966,F,88762,Hülya-Budig-Gasse 8-9
Konstanze,Hamann,19890928,1989,F,81383,Kruschwitzring 41-73
Günter,Preiß,19780405,1978,M,43694,Schweitzergasse 18/57
Hassan,Becker,19920603,1992,M,84393,Jonas-Rohleder-Allee 8-8
Heinz,Dieter Höfig,20000110,2000,M,70915,Klemmstr. 2094
Imelda,Naser,19960211,1996,F,81688,Gehringerallee 967
Hildegart,Girschner,19690830,1969,U,60587,Hartmannweg 93-51
Gilda,Hellwig Beng,19990428,1999,F,69932,Aneta-Becker-Straße 9708
Alex,Mude-hahn,19840127,1984,M,88311,Birnbaumgasse 942
Kenan,Losekann,19740124,1974,M,75184,Niemeierallee 6/2
Stephen,Rädel,19611104,1961,M,33950,Scheibeplatz 9-9
Henriette,Schmidt,19540831,1954,F,57063,Steve-Reichmann-Ring 15/91
Luzie,Etzler,19850402,1985,F,92485,Hansgeorg-Hölzenbecher-Weg 6714
Agathe,Gertz Beng,19711008,1971,F,67673,Jäntschweg 9-1
Britta,Trub,19880527,1988,F,66046,Johannes-Tschentscher-Straße 42
Hilde,Staude-metz,19850501,1985,F,61215,Sagerplatz 2/6
Tanja,Klotz,19700518,1970,F,59412,Friedo-Etzler-Ring 1
Toralf,Jähn,20000320,2000,M,44407,Rädelweg 28/56
Urban,Schmiedecke,19831125,1983,M,93468,Heingasse 6/2
Gerolf,Bien,19750812,1975,M,61212,Valerie-Wilmsen-Platz 56-74
Juan,Schuster,20000311,2000,M,40132,Herta-Fischer-Allee 65-37
Natali,Etzold,19650825,1965,F,33540,Bolanderstraße 4592
Jana,Cichorius,19540717,1954,F,66453,Hanne-Lore-Kallert-Platz 9-1
Massimo,Ullmann,19751223,1975,M,28811,Ella-Otto-Weg 5/6
Karl-friedrich,Caspar,19830426,1983,M,60545,Albrecht-Gerlach-Weg 727
Laila,Eberhardt-salz,19930816,1993,F,65499,Erik-Hamann-Platz 664
Simon,Schmiedecke-junk,20001012,2000,M,76912,Ahmad-Schönland-Ring 105
Traugott,Thies,19451014,1945,M,15536,Detlef-Heinz-Straße 88-97
Edit,Trub,19771026,1977,F,18427,Kästerplatz 346
Janos,Rosenow,19770827,1977,U,15783,Valentin-Geißler-Straße 6
Antonina,Anders,19740413,1974,F,68310,Schönlandweg 5-1
Katharine,Lehmann-van Der Dussen,19730909,1973,F,52015,Heinz-Peter-Börner-Straße 9/3
Gönül,Etzler-klingelhöfer,19610228,1961,F,78189,Benthinstraße 57
Albin,Benthin,20070817,2007,M,65041,Mudeallee 7/4
Solveig,Mülichen,19971031,1997,F,84999,Schmidtkeplatz 233
Francis,Wirth,19460613,1946,M,89867,Schweitzerplatz 3182
Karl-werner,Holzapfel,20070604,2007,M,97558,Hartungallee 642
Ramazan,Bonbach,19481205,1948,M,29582,Ladeckweg 3000
Lukas,Zorbach,19690409,1969,M,07565,Klaudia-Lindau-Gasse 5675
Tassilo,Knappe,20031219,2003,M,89649,Torsten-Keudel-Ring 1229
Nurten,Römer,19921204,1992,F,94792,Thanelallee 8498
Jorge,Scheibe,19820405,1982,M,79121,Klemtplatz 6-7
Dursun,Schenk,19441029,1944,M,36041,Julian-Weihmann-Allee 2/3
Verena,Geißler,19961110,1996,F,55576,Ulla-Kraus-Weg 348
Armin,Jacobi Jäckel,19571111,1957,M,98071,Müllerstr. 0
Constantin,Haering,19770930,1977,M,57754,Philomena-Fechner-Weg 56-99
Randolf,Bonbach,20041202,2004,M,12631,Klemtring 3/8
Denis,Hande,19931201,1993,M,69223,Nada-Wulff-Allee 71-99
Valentina,Ladeck,19701114,1970,F,01386,Serpil-Mans-Gasse 3
Christopher,Neuschäfer,19770430,1977,M,00812,Damaris-Becker-Allee 62-16
Wera,Langern,19781205,1978,F,84880,Schülerring 4/9
Hans-uwe,Pergande,19760920,1976,M,18979,Stahrgasse 9
Daniel,Köhler-grein Groth,20070427,2007,M,46172,Gunther-Gierschner-Weg 63
Zeljko,Hofmann,19680421,1968,U,15809,Wirthstr. 67/32
Elfi,Hamann,19710326,1971,F,91450,Jessica-Geißler-Ring 8/3
Sinaida,Roskoth,20000519,2000,F,52482,Antonina-Segebahn-Weg 675
Annedore,Drubin,20060207,2006,F,83808,Adolphring 7721
Elsbeth,Weimer,19940709,1994,F,26521,Aumannallee 4888
Loretta,Rogge,19621125,1962,F,58931,Bohlanderweg 63/73
Vittorio,Stolze,19910711,1991,M,96903,Malgorzata-Briemer-Gasse 55/20
Karl-august,Knappe,20060803,2006,M,06173,Weitzelgasse 2260
Ines,Linke Beng,20061112,2006,F,75425,Metzgasse 65/23
Georgia,Wulff,19530711,1953,F,38404,Sofia-Fischer-Weg 8009
Margret,Rogner,20031209,2003,F,90617,Ortmannweg 8029
Lorenz,Wirth-säuberlich,19580212,1958,M,97416,Roland-Jüttner-Straße 64/57
Ilias,Gunpf-süßebier,19640805,1964,M,82639,Binnerstraße 24-82
Manfred,Beier,19461008,1946,M,35482,Gilda-Hoffmann-Ring 56/25
Alwine,Pergande,19550628,1955,F,05773,Lilli-Heser-Straße 9635
Mahmut,Kranz,20050113,2005,M,76118,Rosemannstr. 2
Annegret,Stiffel,19770501,1977,F,68554,Birnbaumplatz 11-50
Konstantin,Tröst,19650827,1965,M,43963,Caterina-Naser-Ring 269
Irmi,Scheel,19450911,1945,F,78270,Alfons-Klapp-Weg 85
Ilja,Rogge,20020408,2002,M,81463,Suzanne-Klingelhöfer-Weg 513
Janette,Krebs Beng,19710527,1971,F,77471,Salvatore-Schomber-Straße 339
Hubert,Roht,19780525,1978,M,30465,Fedor-Berger-Allee 8
René,Ladeck,19460201,1946,M,39978,Schwitalgasse 68
Guenther,Schwital,19600913,1960,U,08830,Sieglinde-Hamann-Platz 60
Dusan,Kreusel,19610917,1961,U,93218,Schomberallee 504
Wanda,Mülichen,19710819,1971,F,54660,Friedrich-Karl-Jäntsch-Platz 49-62
